"192.168.1.116","239.255.255.250",,,"217",,,,,"25",,"0",,,,"217",,"0",,"31","0.000000000",,,,,,,,,,,,,,,"sll:ethertype:ip:udp:ssdp",,"Oct 24, 2017 12:48:46.448512000 Hora de verano romance","0.000035000","0.000035000","1508842126.448512000",,"1.698961000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"192.168.1.1","192.168.1.188","80","50593","56",,,,,"25",,"0",,,,"56",,"0",,"32","0.000000000",,,,,,,,,,,,,,,"sll:ethertype:ip:tcp",,"Oct 24, 2017 12:48:46.491383000 Hora de verano romance","0.042871000","0.042871000","1508842126.491383000",,"1.741832000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"192.168.1.1","192.168.1.188","80","50593","56",,,,,"25",,"0",,,,"56",,"0",,"33","0.000000000",,,,,,,,,,,,,,,"sll:ethertype:ip:tcp",,"Oct 24, 2017 12:48:46.491401000 Hora de verano romance","0.000018000","0.000018000","1508842126.491401000",,"1.741850000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"192.168.1.188","192.168.1.1","50593","80","62",,,,,"25",,"0",,,,"62",,"0",,"34","0.000000000",,,,,,,,,,,,,,,"sll:ethertype:ip:tcp:vssmonitoring",,"Oct 24, 2017 12:48:46.491708000 Hora de verano romance","0.000307000","0.000307000","1508842126.491708000",,"1.742157000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"192.168.1.188","192.168.1.1","50593","80","62",,,,,"25",,"0",,,,"62",,"0",,"35","0.000000000",,,,,,,,,,,,,,,"sll:ethertype:ip:tcp:vssmonitoring",,"Oct 24, 2017 12:48:46.491717000 Hora de verano romance","0.000009000","0.000009000","1508842126.491717000",,"1.742166000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"192.168.1.1","192.168.1.188","22","50963","108",,,,,"25",,"0",,,,"108",,"0",,"36","0.000000000",,,,,,,,,,,,,,,"sll:ethertype:ip:tcp:ssh",,"Oct 24, 2017 12:48:46.750084000 Hora de verano romance","0.258367000","0.258367000","1508842126.750084000",,"2.000533000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"192.168.1.1","192.168.1.188","22","50963","108",,,,,"25",,"0",,,,"108",,"0",,"37","0.000000000",,,,,,,,,,,,,,,"sll:ethertype:ip:tcp",,"Oct 24, 2017 12:48:46.750107000 Hora de verano romance","0.000023000","0.000023000","1508842126.750107000",,"2.000556000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"192.168.1.188","192.168.1.1","50963","22","62",,,,,"25",,"0",,,,"62",,"0",,"38","0.000000000",,,,,,,,,,,,,,,"sll:ethertype:ip:tcp:vssmonitoring",,"Oct 24, 2017 12:48:46.790690000 Hora de verano romance","0.040583000","0.040583000","1508842126.790690000",,"2.041139000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"192.168.1.188","192.168.1.1","50963","22","62",,,,,"25",,"0",,,,"62",,"0",,"39","0.000000000",,,,,,,,,,,,,,,"sll:ethertype:ip:tcp:vssmonitoring",,"Oct 24, 2017 12:48:46.790705000 Hora de verano romance","0.000015000","0.000015000","1508842126.790705000",,"2.041154000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"104.25.218.21","10.20.52.27","443","51079","102",,,,,"25",,"0",,,,"102",,"0",,"40","0.000000000",,,,,,,,,,,,,,,"sll:ethertype:ip:tcp:ssl",,"Oct 24, 2017 12:48:46.870356000 Hora de verano romance","0.079651000","0.079651000","1508842126.870356000",,"2.120805000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"104.25.218.21","192.168.1.188","443","51079","102",,,,,"25",,"0",,,,"102",,"0",,"41","0.000000000",,,,,,,,,,,,,,,"sll:ethertype:ip:tcp:ssl",,"Oct 24, 2017 12:48:46.870427000 Hora de verano romance","0.000071000","0.000071000","1508842126.870427000",,"2.120876000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"104.25.218.21","192.168.1.188","443","51079","102",,,,,"25",,"0",,,,"102",,"0",,"42","0.000000000",,,,,,,,,,,,,,,"sll:ethertype:ip:tcp",,"Oct 24, 2017 12:48:46.870440000 Hora de verano romance","0.000013000","0.000013000","1508842126.870440000",,"2.120889000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"104.25.218.21","10.20.52.27","443","51079","87",,,,,"25",,"0",,,,"87",,"0",,"43","0.000000000",,,,,,,,,,,,,,,"sll:ethertype:ip:tcp:ssl",,"Oct 24, 2017 12:48:46.870453000 Hora de verano romance","0.000013000","0.000013000","1508842126.870453000",,"2.120902000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"104.25.218.21","192.168.1.188","443","51079","87",,,,,"25",,"0",,,,"87",,"0",,"44","0.000000000",,,,,,,,,,,,,,,"sll:ethertype:ip:tcp:ssl",,"Oct 24, 2017 12:48:46.870475000 Hora de verano romance","0.000022000","0.000022000","1508842126.870475000",,"2.120924000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"104.25.218.21","192.168.1.188","443","51079","87",,,,,"25",,"0",,,,"87",,"0",,"45","0.000000000",,,,,,,,,,,,,,,"sll:ethertype:ip:tcp",,"Oct 24, 2017 12:48:46.870481000 Hora de verano romance","0.000006000","0.000006000","1508842126.870481000",,"2.120930000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"104.25.218.21","10.20.52.27","443","51079","62",,,,,"25",,"0",,,,"62",,"0",,"46","0.000000000",,,,,,,,,,,,,,,"sll:ethertype:ip:tcp:vssmonitoring",,"Oct 24, 2017 12:48:46.870499000 Hora de verano romance","0.000018000","0.000018000","1508842126.870499000",,"2.120948000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"104.25.218.21","192.168.1.188","443","51079","56",,,,,"25",,"0",,,,"56",,"0",,"47","0.000000000",,,,,,,,,,,,,,,"sll:ethertype:ip:tcp",,"Oct 24, 2017 12:48:46.870520000 Hora de verano romance","0.000021000","0.000021000","1508842126.870520000",,"2.120969000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"104.25.218.21","192.168.1.188","443","51079","56",,,,,"25",,"0",,,,"56",,"0",,"48","0.000000000",,,,,,,,,,,,,,,"sll:ethertype:ip:tcp",,"Oct 24, 2017 12:48:46.870525000 Hora de verano romance","0.000005000","0.000005000","1508842126.870525000",,"2.120974000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"192.168.1.188","104.25.218.21","51079","443","62",,,,,"25",,"0",,,,"62",,"0",,"49","0.000000000",,,,,,,,,,,,,,,"sll:ethertype:ip:tcp:vssmonitoring",,"Oct 24, 2017 12:48:46.870763000 Hora de verano romance","0.000238000","0.000238000","1508842126.870763000",,"2.121212000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"192.168.1.188","104.25.218.21","51079","443","62",,,,,"25",,"0",,,,"62",,"0",,"50","0.000000000",,,,,,,,,,,,,,,"sll:ethertype:ip:tcp:vssmonitoring",,"Oct 24, 2017 12:48:46.870771000 Hora de verano romance","0.000008000","0.000008000","1508842126.870771000",,"2.121220000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10.20.52.27","104.25.218.21","51079","443","56",,,,,"25",,"0",,,,"56",,"0",,"51","0.000000000",,,,,,,,,,,,,,,"sll:ethertype:ip:tcp",,"Oct 24, 2017 12:48:46.870802000 Hora de verano romance","0.000031000","0.000031000","1508842126.870802000",,"2.121251000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"192.168.1.188","104.25.218.21","51079","443","62",,,,,"25",,"0",,,,"62",,"0",,"52","0.000000000",,,,,,,,,,,,,,,"sll:ethertype:ip:tcp:vssmonitoring",,"Oct 24, 2017 12:48:46.870869000 Hora de verano romance","0.000067000","0.000067000","1508842126.870869000",,"2.121318000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"192.168.1.188","104.25.218.21","51079","443","62",,,,,"25",,"0",,,,"62",,"0",,"53","0.000000000",,,,,,,,,,,,,,,"sll:ethertype:ip:tcp:vssmonitoring",,"Oct 24, 2017 12:48:46.870874000 Hora de verano romance","0.000005000","0.000005000","1508842126.870874000",,"2.121323000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10.20.52.27","104.25.218.21","51079","443","56",,,,,"25",,"0",,,,"56",,"0",,"54","0.000000000",,,,,,,,,,,,,,,"sll:ethertype:ip:tcp",,"Oct 24, 2017 12:48:46.870900000 Hora de verano romance","0.000026000","0.000026000","1508842126.870900000",,"2.121349000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"192.168.1.188","104.25.218.21","51079","443","62",,,,,"25",,"0",,,,"62",,"0",,"55","0.000000000",,,,,,,,,,,,,,,"sll:ethertype:ip:tcp:vssmonitoring",,"Oct 24, 2017 12:48:46.870918000 Hora de verano romance","0.000018000","0.000018000","1508842126.870918000",,"2.121367000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"192.168.1.188","104.25.218.21","51079","443","62",,,,,"25",,"0",,,,"62",,"0",,"56","0.000000000",,,,,,,,,,,,,,,"sll:ethertype:ip:tcp:vssmonitoring",,"Oct 24, 2017 12:48:46.870922000 Hora de verano romance","0.000004000","0.000004000","1508842126.870922000",,"2.121371000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10.20.52.27","104.25.218.21","51079","443","56",,,,,"25",,"0",,,,"56",,"0",,"57","0.000000000",,,,,,,,,,,,,,,"sll:ethertype:ip:tcp",,"Oct 24, 2017 12:48:46.870949000 Hora de verano romance","0.000027000","0.000027000","1508842126.870949000",,"2.121398000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"104.25.218.21","10.20.52.27","443","51079","62",,,,,"25",,"0",,,,"62",,"0",,"58","0.000000000",,,,,,,,,,,,,,,"sll:ethertype:ip:tcp:vssmonitoring",,"Oct 24, 2017 12:48:46.891841000 Hora de verano romance","0.020892000","0.020892000","1508842126.891841000",,"2.142290000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"104.25.218.21","192.168.1.188","443","51079","56",,,,,"25",,"0",,,,"56",,"0",,"59","0.000000000",,,,,,,,,,,,,,,"sll:ethertype:ip:tcp",,"Oct 24, 2017 12:48:46.891904000 Hora de verano romance","0.000063000","0.000063000","1508842126.891904000",,"2.142353000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"104.25.218.21","192.168.1.188","443","51079","56",,,,,"25",,"0",,,,"56",,"0",,"60","0.000000000",,,,,,,,,,,,,,,"sll:ethertype:ip:tcp",,"Oct 24, 2017 12:48:46.891917000 Hora de verano romance","0.000013000","0.000013000","1508842126.891917000",,"2.142366000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10.20.52.33","10.20.52.255",,,"94",,,,,"25",,"0",,,,"94",,"0",,"61","0.000000000",,,,,,,,,,,,,,,"sll:ethertype:ip:udp:nbns",,"Oct 24, 2017 12:48:46.989234000 Hora de verano romance","0.097317000","0.097317000","1508842126.989234000",,"2.239683000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
